bootstrap_return,bootstrap_max_drawdown
0.300601955048873,-0.07935167512175823
0.30045008841019705,-0.08209066856016889
0.3053101616052738,-0.05105312649401417
0.7454201918324062,-0.05424455966494457
0.7756169402142745,-0.074370706591122
1.1451144141369944,-0.025083067732293407
0.8196012606941074,-0.04226202009489133
1.0400544139530017,-0.04789293303955078
0.42905976787204825,-0.05034201341944067
0.46346804816983234,-0.07422027727365343
0.2098924763023826,-0.09287600585436717
0.4972556593977735,-0.046197990922531185
0.44885422554686816,-0.049034225749452265
0.21685915966755176,-0.12608758957960764
0.058140287142828484,-0.09475718071740169
0.11644066337067804,-0.06753577040630698
0.5404375083482704,-0.06532433261958603
0.4203546838445309,-0.06517439011317028
0.7808041795866714,-0.04760594843300414
0.2428792046762418,-0.07829610301074097
0.5483944764225777,-0.0642963916653867
0.5589621465494305,-0.04401547980080778
0.6106112934079544,-0.07411957516209278
0.9835735272764765,-0.05374032061627265
0.4358460656273897,-0.04485713304114214
1.085241860179171,-0.04213711631556838
0.5529717509283312,-0.06406459109403362
0.2504383917898345,-0.10641921979855662
0.1204653958018822,-0.05638891413185898
0.4801951234099462,-0.06422289062182784
0.6436390613784566,-0.07366744535038916
0.373446350976522,-0.10296367624480374
0.19736111330238604,-0.1484585245411586
0.27554206479999777,-0.053829521159376004
0.6256097273701624,-0.03800829956257523
0.22938312048427445,-0.09080926765015274
0.668491580179553,-0.044074709826214975
0.5284599477700933,-0.10689268451328571
0.15749369617498465,-0.1035957484045047
0.6549736954280465,-0.04865082249623098
0.6095210064888232,-0.052554838075801746
0.2936685454584511,-0.09813557997357514
0.2607661789710123,-0.11518316965929087
0.6184876419823295,-0.05376436305132937
0.49215676271697406,-0.04623840674135615
0.8687426736191932,-0.04682103782162228
0.41275285320410915,-0.10741585724901537
0.007883141820480777,-0.09588939015112874
0.37614793094320564,-0.05439264079502415
0.5973791181164356,-0.032659728696925905
0.32543006716329725,-0.045813503128467103
0.4450069841471642,-0.08520453236896597
0.44207929065710627,-0.12047417247171621
0.4460604052388153,-0.09996973847527146
0.5790344293537506,-0.07633865566490494
0.6938473595630059,-0.09130181733606524
0.46149915276857745,-0.09534574592758371
0.3245618793715319,-0.04724331687774641
0.5335234235705684,-0.039029225627148945
0.40706394679554525,-0.0690463194500518
0.7673871720671177,-0.08731490305572209
0.6762632791325043,-0.055189344275137775
0.8945119055386721,-0.04092004937034477
0.20899559268046586,-0.17106298774199846
0.3991584368415537,-0.06005620620217522
0.39726117078794676,-0.06658223668963992
0.9995062054259385,-0.04459504861985397
0.31647403298422105,-0.04459226519493187
0.708564799366145,-0.06447726637764639
0.3931363785766735,-0.12139557636532394
0.4411751405918878,-0.04839192388356217
0.586988329192903,-0.036272363481435366
0.5567344441644801,-0.07742786852452377
-0.0022777038296705188,-0.10338710567671061
0.23045732450527834,-0.04915329050711037
0.26713620954603745,-0.0760426677291478
0.38105328974310493,-0.05021514328081533
0.3505590161882748,-0.048661609842202136
0.5904148744966569,-0.04028148165556833
0.512853464812397,-0.057919019378206316
0.42320527604525915,-0.040607243162183226
0.7576073782547332,-0.05796259482486843
0.26781950369714935,-0.04465608528094145
0.25902556132085186,-0.055487941133337326
0.28769563117003294,-0.058180180143422966
0.5790432110478474,-0.05813454485279823
0.4911286477225758,-0.04259896696396148
0.34846673988868626,-0.10127693254359149
0.420693113607282,-0.039154879711179924
0.2142489849496143,-0.10112797075124114
1.0157751206365173,-0.04108138864181521
0.3570005903385489,-0.08134715929089509
0.22935869328318947,-0.07032744595081786
0.2710655162184994,-0.07941825348974696
1.1347213168817532,-0.03855927587954511
0.42967101310178113,-0.1352258166748539
0.5632965480927736,-0.04925398881308607
0.5032326033153733,-0.08099563469502369
0.5688863634936863,-0.06271479812827796
0.4304969129679932,-0.043560528562240686
